title,address,distance,link,beds,baths,price,sqft,availability,lease_terms,amenities
"Fully Furnished, Modern 2Bed/1Bath Condo close to UVA Grounds & Hospital System - seeking roommate","1800 Jefferson Park Avenue, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/fully-furnished-modern-2bed-1bath-condo-close-to-uva-grounds-and-hospital-system-seeking-roommate/ocperxvgcp,,,,,,"12 month lease, 9 month lease, Fall Sublet, Flexible/Other lease, Spring Sublet, Summer Sublet","Air Conditioning, Dishwasher, Furnished, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Individual Leases, Near Bus Stop, Pool, Laundry Room in Community"
"148 Burnet St (Charlottesville, VA)","148 Burnet St, Charlottesville, VA 22902",1.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/148-burnet-st-charlottesville-va/je07p66,3 Bedrooms,2.5 Bathrooms,"$3,275
Plus Fees","1,824",5/1/26,,"Dishwasher, Garbage Disposal, Hardwood Floors, Microwave, Refrigerator, Stove, Washer/Dryer in Unit"
"148 Burnet St (Charlottesville, VA)","148 Burnet St, Charlottesville, VA 22902",1.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/148-burnet-st-charlottesville-va/je07p66,,,,,,,"Dishwasher, Garbage Disposal, Hardwood Floors, Microwave, Refrigerator, Stove, Washer/Dryer in Unit"
Spring&Summer 26 Sublet - Ensuite 1b1b at Lewis Mountain Rd.,"Lewis Mountain Road, Charlottesville, VA 22903",0.3 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/spring-and-summer-26-sublet-ensuite-1b1b-at-lewis-mountain-rd/ocpx4m1nwn,1 Bedroom,1 Bathroom,"Total Monthly Price
$1,200 / Bedroom
6 Month Lease",190,,,"Air Conditioning, Dishwasher, Fireplace, Furnished, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Individual Leases, International Student Friendly, Near Bus Stop, Washer/Dryer in Unit"
Spring&Summer 26 Sublet - Ensuite 1b1b at Lewis Mountain Rd.,"Lewis Mountain Road, Charlottesville, VA 22903",0.3 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/spring-and-summer-26-sublet-ensuite-1b1b-at-lewis-mountain-rd/ocpx4m1nwn,,,,,,,"Air Conditioning, Dishwasher, Fireplace, Furnished, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Individual Leases, International Student Friendly, Near Bus Stop, Washer/Dryer in Unit"
"874 Estes St (Charlottesville, VA)","874 Estes St, Charlottesville, VA 22903",0.7 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/874-estes-st-charlottesville-va/dvsgcvh,3 Bedrooms,2.5 Bathrooms,"$3,375
Plus Fees","1,712",6/6/26,,"Dishwasher, Garbage Disposal, Hardwood Floors, Microwave, Refrigerator, Stove, Washer/Dryer in Unit"
"874 Estes St (Charlottesville, VA)","874 Estes St, Charlottesville, VA 22903",0.7 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/874-estes-st-charlottesville-va/dvsgcvh,,,,,,,"Dishwasher, Garbage Disposal, Hardwood Floors, Microwave, Refrigerator, Stove, Washer/Dryer in Unit"
"Wertland Square Apartments, on the corner","218 14th Street Northwest Apt 208, Charlottesville, VA 22903",0.5 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/wertland-square-apartments-on-the-corner/ocpxkzzeqm,2 Bedrooms,2 Bathrooms,"Total Monthly Price
$1,605
12 Month Lease",,7/10/26,,"Air Conditioning, Carpet, Dishwasher, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Fitness Room, Near Bus Stop, Washer/Dryer in Unit"
"Wertland Square Apartments, on the corner","218 14th Street Northwest Apt 208, Charlottesville, VA 22903",0.5 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/wertland-square-apartments-on-the-corner/ocpxkzzeqm,,,,,,,"Air Conditioning, Carpet, Dishwasher, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Fitness Room, Near Bus Stop, Washer/Dryer in Unit"
"260 N Commerce Ave (Waynesboro, VA)","260 N Commerce Ave, Waynesboro, VA 22980",25.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/260-n-commerce-ave-waynesboro-va/sg3yq45,1 Bedroom,1 Bathroom,"$895
Plus Fees",500,4/1/26,,"Bike Racks, Secure bike storage, Refrigerator, Stove"
"260 N Commerce Ave (Waynesboro, VA)","260 N Commerce Ave, Waynesboro, VA 22980",25.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/260-n-commerce-ave-waynesboro-va/sg3yq45,,,,,,,"Bike Racks, Secure bike storage, Refrigerator, Stove"
"Summer Sublet at Gold Line Stop, 5 min Walk to Law School","1982 Arlington Boulevard, Charlottesville, VA 22903",0.2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/summer-sublet-at-gold-line-stop-5-min-walk-to-law-school/ocpr907r03,1 Bedroom,1 Bathroom,"Total Monthly Price
$999 / Bedroom
3 Month Lease",387,,,"Air Conditioning, Dishwasher, Fireplace, Furnished, Hardwood Floors, High-Speed Internet Available, Smoke-Free, Individual Leases, International Student Friendly, Near Bus Stop, Laundry Room in Community"
"Summer Sublet at Gold Line Stop, 5 min Walk to Law School","1982 Arlington Boulevard, Charlottesville, VA 22903",0.2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/summer-sublet-at-gold-line-stop-5-min-walk-to-law-school/ocpr907r03,,,,,,,"Air Conditioning, Dishwasher, Fireplace, Furnished, Hardwood Floors, High-Speed Internet Available, Smoke-Free, Individual Leases, International Student Friendly, Near Bus Stop, Laundry Room in Community"
"260 N Commerce Ave (Waynesboro, VA)","260 N Commerce Ave, Waynesboro, VA 22980",25.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/260-n-commerce-ave-waynesboro-va/zm9222w,1 Bedroom,1 Bathroom,"$795
Plus Fees",300,4/1/26,,"Bike Racks, Secure bike storage, Refrigerator, Stove"
"260 N Commerce Ave (Waynesboro, VA)","260 N Commerce Ave, Waynesboro, VA 22980",25.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/260-n-commerce-ave-waynesboro-va/zm9222w,,,,,,,"Bike Racks, Secure bike storage, Refrigerator, Stove"
"AVAILABLE JUNE 1, 2026- Walker Sq 1 bdr+parking+gym+biz center","Walker Square, Charlottesville, VA 22903",0.8 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/available-june-1-2026-walker-sq-1-bdr-parking-gym-biz-center/ocpe1k8x4m,1 Bedroom,1 Bathroom,"Total Monthly Price
$1,995
12 Month Lease",900,6/1/26,"12 month lease, 2 Year","Air Conditioning, Carpet, Dishwasher, Hardwood Floors, High-Speed Internet Available, Smoke-Free, Fitness Room, Near Bus Stop, Pool, Washer/Dryer in Unit"
"AVAILABLE JUNE 1, 2026- Walker Sq 1 bdr+parking+gym+biz center","Walker Square, Charlottesville, VA 22903",0.8 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/available-june-1-2026-walker-sq-1-bdr-parking-gym-biz-center/ocpe1k8x4m,,,,,,"12 month lease, 2 Year","Air Conditioning, Carpet, Dishwasher, Hardwood Floors, High-Speed Internet Available, Smoke-Free, Fitness Room, Near Bus Stop, Pool, Washer/Dryer in Unit"
627 Cabell Avenue - only a couple 2 bedrooms left,"627 Cabell Avenue, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/627-cabell-avenue-only-a-couple-2-bedrooms-left/ocp4gslfpk,2 Bedrooms,1 Bathroom,"$750 / Bedroom
Plus Fees
12 Month Lease",775,7/1/26,12 month lease,"Air Conditioning, Dishwasher, Hardwood Floors, Patio, Balcony, Porch or Deck, Smoke-Free, International Student Friendly, Near Bus Stop, Laundry Access, Laundry Room in Community"
627 Cabell Avenue - only a couple 2 bedrooms left,"627 Cabell Avenue, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/627-cabell-avenue-only-a-couple-2-bedrooms-left/ocp4gslfpk,,,,,,12 month lease,"Air Conditioning, Dishwasher, Hardwood Floors, Patio, Balcony, Porch or Deck, Smoke-Free, International Student Friendly, Near Bus Stop, Laundry Access, Laundry Room in Community"
627 Cabell Avenue - only a couple 2 bedrooms left,"627 Cabell Avenue, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/627-cabell-avenue-only-a-couple-2-bedrooms-left/ocp4gslfpk,2 Bedrooms,1 Bathroom,"$925 / Bedroom
Plus Fees
12 Month Lease",775,6/1/26,12 month lease,"Air Conditioning, Dishwasher, Hardwood Floors, Patio, Balcony, Porch or Deck, Smoke-Free, International Student Friendly, Near Bus Stop, Laundry Access, Laundry Room in Community"
627 Cabell Avenue - only a couple 2 bedrooms left,"627 Cabell Avenue, Charlottesville, VA 22903",0.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/627-cabell-avenue-only-a-couple-2-bedrooms-left/ocp4gslfpk,,,,,,12 month lease,"Air Conditioning, Dishwasher, Hardwood Floors, Patio, Balcony, Porch or Deck, Smoke-Free, International Student Friendly, Near Bus Stop, Laundry Access, Laundry Room in Community"
CHARMING FURNISHED BELMONT TOWNHOUSE (conveniently located near Downtown/IX Park and UVA),"1105 Druid Avenue, Charlottesville, VA 22902",6.2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/charming-furnished-belmont-townhouse-conveniently-located-near-downtown-ix-park-and-uva/ocpxr6lpfp,3 Bedrooms,3.5 Bathrooms,"Total Monthly Price
$900 - $1,400 / Bedroom
12 Month Lease","2,171",Available Now,,"Air Conditioning, Dishwasher, Fireplace, Furnished, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Individual Leases, Near Bus Stop, Washer/Dryer in Unit"
CHARMING FURNISHED BELMONT TOWNHOUSE (conveniently located near Downtown/IX Park and UVA),"1105 Druid Avenue, Charlottesville, VA 22902",6.2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/charming-furnished-belmont-townhouse-conveniently-located-near-downtown-ix-park-and-uva/ocpxr6lpfp,,,,,,,"Air Conditioning, Dishwasher, Fireplace, Furnished, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Individual Leases, Near Bus Stop, Washer/Dryer in Unit"
St. Edward's Court,"303 14th Street NW Apt. 2, Charlottesville, VA 22903",0.3 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/st-edwards-court/ocpxxz64yp,3 Bedrooms,1 Bathroom,"$1,000 / Bedroom
12 Month Lease",,6/9/26,12 month lease,"Air Conditioning, Carpet, Dishwasher, Hardwood Floors, High-Speed Internet Available, Smoke-Free, Fitness Room, Near Bus Stop, Laundry Access"
St. Edward's Court,"303 14th Street NW Apt. 2, Charlottesville, VA 22903",0.3 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/st-edwards-court/ocpxxz64yp,,,,,,12 month lease,"Air Conditioning, Carpet, Dishwasher, Hardwood Floors, High-Speed Internet Available, Smoke-Free, Fitness Room, Near Bus Stop, Laundry Access"
Jefferson Ridge apartment,"1760 Sugar Maple Court, Charlottesville, VA 22903",1.6 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/jefferson-ridge-apartment/ocpj351yn6,1 Bedroom,1 Bathroom,"Total Monthly Price
$1,000
6 Month Lease",260,,,"Air Conditioning, Carpet, Dishwasher, Fireplace, Furnished, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Fitness Room, International Student Friendly, Pool, Roommate Matching, Tennis Court, Washer/Dryer in Unit"
Jefferson Ridge apartment,"1760 Sugar Maple Court, Charlottesville, VA 22903",1.6 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/jefferson-ridge-apartment/ocpj351yn6,,,,,,,"Air Conditioning, Carpet, Dishwasher, Fireplace, Furnished, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Fitness Room, International Student Friendly, Pool, Roommate Matching, Tennis Court, Washer/Dryer in Unit"
"303 N Delphine Ave (Waynesboro, VA)","303 N Delphine Ave, Waynesboro, VA 22980",25.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/303-n-delphine-ave-waynesboro-va/t6qnte8,1 Bedroom,1 Bathroom,"$875
Plus Fees",,Available Now,,"Dishwasher, Fenced Yard, Fireplace, Furnished, Garbage Disposal, Hardwood Floors, Microwave, Refrigerator, Stove, Washer/Dryer in Unit"
"303 N Delphine Ave (Waynesboro, VA)","303 N Delphine Ave, Waynesboro, VA 22980",25.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/303-n-delphine-ave-waynesboro-va/t6qnte8,,,,,,,"Dishwasher, Fenced Yard, Fireplace, Furnished, Garbage Disposal, Hardwood Floors, Microwave, Refrigerator, Stove, Washer/Dryer in Unit"
"Spring 2026 Sublease, one room available (male only) in 4bed 2bath, 2104 JPA APT G","2104 Jefferson Park Avenue, Charlottesville, VA 22903",0.2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/spring-2026-sublease-one-room-available-male-only-in-4bed-2bath-2104-jpa-apt-g/ocppbjpsgv,1 Bedroom,2 Bathrooms,"Total Monthly Price
$695 / Bedroom
5 Month Lease",888,,,"Air Conditioning, Carpet, Dishwasher, High-Speed Internet Available, Smoke-Free, Near Bus Stop, Washer/Dryer in Unit"
"Spring 2026 Sublease, one room available (male only) in 4bed 2bath, 2104 JPA APT G","2104 Jefferson Park Avenue, Charlottesville, VA 22903",0.2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/spring-2026-sublease-one-room-available-male-only-in-4bed-2bath-2104-jpa-apt-g/ocppbjpsgv,,,,,,,"Air Conditioning, Carpet, Dishwasher, High-Speed Internet Available, Smoke-Free, Near Bus Stop, Washer/Dryer in Unit"
Camden Plaza,"224 14th St. N.W., Charlottesville, VA 22903",0.2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/camden-plaza/ocp4h5pjkj,1 Bedroom,1 Bathroom,"$1,849 - $1,949
12 Month Lease",,6/9/26,"12 month lease, 9 month lease","Air Conditioning, Carpet, Disability Accessible, Dishwasher, Hardwood Floors, Patio, Balcony, Porch or Deck, Smoke-Free, Fitness Room, Near Bus Stop, Washer/Dryer in Unit"
Camden Plaza,"224 14th St. N.W., Charlottesville, VA 22903",0.2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/camden-plaza/ocp4h5pjkj,,,,,,"12 month lease, 9 month lease","Air Conditioning, Carpet, Disability Accessible, Dishwasher, Hardwood Floors, Patio, Balcony, Porch or Deck, Smoke-Free, Fitness Room, Near Bus Stop, Washer/Dryer in Unit"
Short term lease /long term house for rent [email removed] 301 10 1/2 Street NW,"301 10 1 / 2 Street NW, Charlottesville, VA 22903",0.8 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/short-term-lease-long-term-house-for-rent-email-removed-301-10-1-2-street-nw/ocpxjx9mwm,3 Bedrooms,1.5 Bathrooms,"Total Monthly Price
$2,325
9 Month Lease","1,632",Available Now,,"Air Conditioning, Furnished, Hardwood Floors, Patio, Balcony, Porch or Deck, Smoke-Free, Individual Leases, International Student Friendly, Near Bus Stop, Washer/Dryer in Unit"
Short term lease /long term house for rent [email removed] 301 10 1/2 Street NW,"301 10 1 / 2 Street NW, Charlottesville, VA 22903",0.8 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/short-term-lease-long-term-house-for-rent-email-removed-301-10-1-2-street-nw/ocpxjx9mwm,,,,,,,"Air Conditioning, Furnished, Hardwood Floors, Patio, Balcony, Porch or Deck, Smoke-Free, Individual Leases, International Student Friendly, Near Bus Stop, Washer/Dryer in Unit"
Minutes to UVA Grounds and the Hospital! Now Pre-Leasing for the 2026-2027 school year,"1023 King Street, Charlottesville, VA 22903",0.9 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/minutes-to-uva-grounds-and-the-hospital-now-pre-leasing-for-the-2026-2027-school-year/ocpcfp8f6d,1 Bedroom,1 Bathroom,"$2,150
Plus Fees
12 Month Lease",,7/15/26,12 month lease,"Air Conditioning, Dishwasher, Furnished, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Washer/Dryer in Unit"
Minutes to UVA Grounds and the Hospital! Now Pre-Leasing for the 2026-2027 school year,"1023 King Street, Charlottesville, VA 22903",0.9 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/minutes-to-uva-grounds-and-the-hospital-now-pre-leasing-for-the-2026-2027-school-year/ocpcfp8f6d,,,,,,12 month lease,"Air Conditioning, Dishwasher, Furnished, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Washer/Dryer in Unit"
Spring Semester Room Sublet at Washington Avenue Basement Catholic Guys Apartment,"101 Washington Avenue Apt 1, Charlottesville, VA 22903",0.2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/spring-semester-room-sublet-at-washington-avenue-basement-catholic-guys-apartment/ocpd9wex9k,3 Bedrooms,2 Bathrooms,"Total Monthly Price
$557 / Bedroom
12 Month Lease",,,,"Air Conditioning, Carpet, Disability Accessible, Dishwasher, Furnished, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Near Bus Stop, Washer/Dryer in Unit"
Spring Semester Room Sublet at Washington Avenue Basement Catholic Guys Apartment,"101 Washington Avenue Apt 1, Charlottesville, VA 22903",0.2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/spring-semester-room-sublet-at-washington-avenue-basement-catholic-guys-apartment/ocpd9wex9k,,,,,,,"Air Conditioning, Carpet, Disability Accessible, Dishwasher, Furnished, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Near Bus Stop, Washer/Dryer in Unit"
McIntire Plaza Apartments,"1745 Allied Street, Charlottesville, VA 22903",1.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/mcintire-plaza-apartments/ocpp16321v,1 Bedroom,1.5 Bathrooms,"$1,625 - $1,699
Plus Fees
12 Month Lease",720,Available Now,12 month lease,"Air Conditioning, Dishwasher, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Near Bus Stop, Washer/Dryer in Unit"
McIntire Plaza Apartments,"1745 Allied Street, Charlottesville, VA 22903",1.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/mcintire-plaza-apartments/ocpp16321v,,,,,,12 month lease,"Air Conditioning, Dishwasher, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Near Bus Stop, Washer/Dryer in Unit"
McIntire Plaza Apartments,"1745 Allied Street, Charlottesville, VA 22903",1.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/mcintire-plaza-apartments/ocpp16321v,2 Bedrooms,2 Bathrooms,"$1,949
Plus Fees
12 Month Lease",970,Available Now,12 month lease,"Air Conditioning, Dishwasher, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Near Bus Stop, Washer/Dryer in Unit"
McIntire Plaza Apartments,"1745 Allied Street, Charlottesville, VA 22903",1.4 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/mcintire-plaza-apartments/ocpp16321v,,,,,,12 month lease,"Air Conditioning, Dishwasher, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Near Bus Stop, Washer/Dryer in Unit"
Sublet for Spring 2026 (Females only!),"1910 Jefferson Park Avenue, Charlottesville, VA 22903",0.2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/sublet-for-spring-2026-females-only/ocp6ng393t,1 Bedroom,1 Bathroom,"Total Monthly Price
$620 - $630 / Bedroom
5 Month Lease",,,Spring Sublet,"Air Conditioning, Carpet, Dishwasher, Furnished, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, International Student Friendly, Near Bus Stop, Washer/Dryer in Unit"
Sublet for Spring 2026 (Females only!),"1910 Jefferson Park Avenue, Charlottesville, VA 22903",0.2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/sublet-for-spring-2026-females-only/ocp6ng393t,,,,,,Spring Sublet,"Air Conditioning, Carpet, Dishwasher, Furnished, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, International Student Friendly, Near Bus Stop, Washer/Dryer in Unit"
1027 Wertland St. - Only 1 Studio Left,"1027 Wertland Street, Charlottesville, VA 22903",0.2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/1027-wertland-st-only-1-studio-left/ocpb6vj2d9,Studio,1 Bathroom,"$1,450
Plus Fees
12 Month Lease",423,6/1/26,12 month lease,"Air Conditioning, Carpet, Dishwasher, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, International Student Friendly, Near Bus Stop, Washer/Dryer in Unit"
1027 Wertland St. - Only 1 Studio Left,"1027 Wertland Street, Charlottesville, VA 22903",0.2 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/1027-wertland-st-only-1-studio-left/ocpb6vj2d9,,,,,,12 month lease,"Air Conditioning, Carpet, Dishwasher, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, International Student Friendly, Near Bus Stop, Washer/Dryer in Unit"
New Modern Cottage Overlooking the Meadowcreek,"1279 Kenwood Lane, Charlottesville, VA 22901",2.6 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/new-modern-cottage-overlooking-the-meadowcreek/ocpwnln23j,1 Bedroom,1 Bathroom,"Total Monthly Price
$1,900
1 Month Lease",500,Available Now,,"Air Conditioning, Dishwasher, Furnished, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Washer/Dryer in Unit"
New Modern Cottage Overlooking the Meadowcreek,"1279 Kenwood Lane, Charlottesville, VA 22901",2.6 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/new-modern-cottage-overlooking-the-meadowcreek/ocpwnln23j,,,,,,,"Air Conditioning, Dishwasher, Furnished, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, Washer/Dryer in Unit"
Easy walkable access to UVA Grounds - NOW LEASING FOR THE 2026 2027 TERM,"343 15th Street Northwest, Charlottesville, VA 22903",0.6 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/easy-walkable-access-to-uva-grounds-now-leasing-for-the-2026-2027-term/ocp0znqyp0,1 Bedroom,1 Bathroom,"$2,495
12 Month Lease",,Available Now,,"Furnished, Washer/Dryer in Unit"
Easy walkable access to UVA Grounds - NOW LEASING FOR THE 2026 2027 TERM,"343 15th Street Northwest, Charlottesville, VA 22903",0.6 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/easy-walkable-access-to-uva-grounds-now-leasing-for-the-2026-2027-term/ocp0znqyp0,,,,,,,"Furnished, Washer/Dryer in Unit"
Varsity Park Apartment close to campus,"1534 Virginia Avenue, Charlottesville, VA 22903",0.6 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/varsity-park-apartment-close-to-campus/ocpgywq4rz,4 Bedrooms,3 Bathrooms,"Total Monthly Price
$1,116 - $1,316 / Bedroom
4 Month Lease",,,,"Air Conditioning, Disability Accessible, Dishwasher, Furnished, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Individual Leases, International Student Friendly, Washer/Dryer in Unit"
Varsity Park Apartment close to campus,"1534 Virginia Avenue, Charlottesville, VA 22903",0.6 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/varsity-park-apartment-close-to-campus/ocpgywq4rz,,,,,,,"Air Conditioning, Disability Accessible, Dishwasher, Furnished, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Individual Leases, International Student Friendly, Washer/Dryer in Unit"
1029 Wertland St. - $1000 rent per bedroom for 3-BR units,"1029 Wertland Street, Charlottesville, VA 22903",0.3 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/1029-wertland-st-1000-rent-per-bedroom-for-3-br-units/ocpj91stj4,2 Bedrooms,2 Bathrooms,"$1,250 - $1,375 / Bedroom
Plus Fees
12 Month Lease",770,7/5/26,12 month lease,"Air Conditioning, Carpet, Dishwasher, Hardwood Floors, High-Speed Internet Available, Smoke-Free, International Student Friendly, Near Bus Stop, Washer/Dryer in Unit"
1029 Wertland St. - $1000 rent per bedroom for 3-BR units,"1029 Wertland Street, Charlottesville, VA 22903",0.3 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/1029-wertland-st-1000-rent-per-bedroom-for-3-br-units/ocpj91stj4,,,,,,12 month lease,"Air Conditioning, Carpet, Dishwasher, Hardwood Floors, High-Speed Internet Available, Smoke-Free, International Student Friendly, Near Bus Stop, Washer/Dryer in Unit"
1029 Wertland St. - $1000 rent per bedroom for 3-BR units,"1029 Wertland Street, Charlottesville, VA 22903",0.3 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/1029-wertland-st-1000-rent-per-bedroom-for-3-br-units/ocpj91stj4,3 Bedrooms,2 Bathrooms,"$1,000 - $1,250 / Bedroom
Plus Fees
12 Month Lease","1,085",6/1/26,12 month lease,"Air Conditioning, Carpet, Dishwasher, Hardwood Floors, High-Speed Internet Available, Smoke-Free, International Student Friendly, Near Bus Stop, Washer/Dryer in Unit"
1029 Wertland St. - $1000 rent per bedroom for 3-BR units,"1029 Wertland Street, Charlottesville, VA 22903",0.3 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/1029-wertland-st-1000-rent-per-bedroom-for-3-br-units/ocpj91stj4,,,,,,12 month lease,"Air Conditioning, Carpet, Dishwasher, Hardwood Floors, High-Speed Internet Available, Smoke-Free, International Student Friendly, Near Bus Stop, Washer/Dryer in Unit"
120 Dunova Court#B,"120 Dunova Court #B, Charlottesville, VA 22903",0 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/120-dunova-court-b/ocpq998pkx,2 Bedrooms,1 Bathroom,"Total Monthly Price
$1,500
12 Month Lease",,8/15/26,,"Near Bus Stop, Patio, Balcony, Porch or Deck, Smoke-Free, Washer/Dryer in Unit"
120 Dunova Court#B,"120 Dunova Court #B, Charlottesville, VA 22903",0 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/120-dunova-court-b/ocpq998pkx,,,,,,,"Near Bus Stop, Patio, Balcony, Porch or Deck, Smoke-Free, Washer/Dryer in Unit"
Lyndhall Apartments - Only 2 Units Left for 2026-27,"64 University Way, Charlottesville, VA 22903",0.1 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/lyndhall-apartments-only-2-units-left-for-2026-27/ocpej0w2wp,2 Bedrooms,2 Bathrooms,"$1,600 / Bedroom
Plus Fees
12 Month Lease",912,6/1/26,12 month lease,"Air Conditioning, Dishwasher, Fireplace, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, International Student Friendly, Near Bus Stop, Washer/Dryer in Unit"
Lyndhall Apartments - Only 2 Units Left for 2026-27,"64 University Way, Charlottesville, VA 22903",0.1 miles to UVa,https://offgroundshousing.student.virginia.edu/housing/property/lyndhall-apartments-only-2-units-left-for-2026-27/ocpej0w2wp,,,,,,12 month lease,"Air Conditioning, Dishwasher, Fireplace, Hardwood Floors, High-Speed Internet Available, Patio, Balcony, Porch or Deck, Smoke-Free, International Student Friendly, Near Bus Stop, Washer/Dryer in Unit"
